url_base,url_page,page,location,title,link,description,area_m2,n_rooms,n_floor,price_per_m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=29,29,"Kraków,                                 Krowodrza,                                 małopolskie","Nowe mieszkanie Kraków Krowodrza, ul. Królewska",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-krowodrza-ul-krolewska/ob/25867021,0% prowizji dla kupującego!Oferujemy na sprzedaż mieszkania w nowej inwestycji w CentrumKrakowa. Mieszkania posiadają zróżnicowany metraż od 28 m2 do,79,4,3,14618zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=29,29,"Kraków,                                 Prądnik Biały,                                 małopolskie","Nowe mieszkanie Kraków Prądnik Biały, ul. Pachońskiego",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-pradnik-bialy-ul-pachonskiego/ob/25866685,"Na sprzedaż mieszkanie dwupokojowe o powierzchni 38,81m2 w inwestycji przy ulicy Pachońskiego.Mieszkanie sprzedawane w stanie deweloperskimInwestycja realizowan",38.81,2,2,11500zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=29,29,"Kraków,                                 Dąbie,                                 małopolskie","Nowe mieszkanie Kraków Dąbie, ul. Stanisława Lema",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-dabie-ul-stanislawa-lema/ob/25866681,"Na sprzedaż mieszkanie trzypokojowe o powierzchni 69,36m2 w kolejnym etapie inwestycji przy ulicy Lema. Termin zakończenia inwestycji to II kwartał 2023r.Mieszk",69.36,3,2,12000zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=29,29,"Kraków,                                 małopolskie","Nowe mieszkanie Kraków, ul. Zabłocie",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-ul-zablocie/ob/25866287,Exon House ma przyjemność zaprezentować jednopokojowe mieszkanie (38m2) w pięknej dzielnicy Krakowa Zabłocie. Mieszkanie znajduje się na nowoczesnym k,37,1,3,13390zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=29,29,"Kraków,                                 Os. Złocień,                                 małopolskie","Nowe mieszkanie Kraków Os. Złocień, ul. Agatowa",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-os-zlocien-ul-agatowa/ob/25866275,"Na sprzedaż dwa pokoje na Nowym Złocieniu 38.45m2. Mieszkanie jasne i z bardzo przyjemnym układem.Lokalizacja bardzo dobrze skomunikowana z centrum miasta, dzię",38.45,2,,9095zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=29,29,"Kraków,                                 Os. Złocień,                                 małopolskie","Nowe mieszkanie Kraków Os. Złocień, ul. Agatowa",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-os-zlocien-ul-agatowa/ob/25865979,Na sprzedaż dwa pokoje na Nowym Złocieniu 38.45m2.BEZ PROWIZJI ! Mieszkanie jasne i z bardzo przyjemnym układem.Lokalizacja bardzo dobrze skomunikowana z centru,35.49,2,,9665zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=29,29,"Kraków,                                 Podgórze,                                 małopolskie","Nowe mieszkanie Kraków Podgórze, ul. Myśliwska",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-podgorze-ul-mysliwska/ob/25854755,"Prezentujemy Państwu trzypokojowe, dwustronne mieszkanie z rynku deweloperskiego, z planowanym oddaniem już w IV kwartale tego roku.Oferta bez prowizj",65.69,3,2,9986zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=29,29,"Kraków,                                 Podgórze,                                 małopolskie","Nowe mieszkanie Kraków Podgórze, ul. Kamieńskiego",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-podgorze-ul-kamienskiego/ob/25853341,"Zakup od dewelopera bez prowizji.Brak podatku PCC 2%.TYLKO TERAZ RABAT 20 000 ZŁSTANDARDOWA CENA 729 000 ZŁPROMOCJA OGRANICZONA CZASOWO MIESZKANIE:3 pokoje60,50",65.50,3,3,10824zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=30,30,"Kraków,                                 Os. Prądnik Biały,                                 małopolskie","Nowe mieszkanie Kraków Os. Prądnik Biały, ul. 29 Listopada",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-os-pradnik-bialy-ul-29-listopada/ob/25852673,"GÓRKA NARODOWA - NOWOCZESNE OSIEDLE MIESZKANIOWE, SPOKOJNA OKOLICA - V ETAP.   Prezentowana oferta zlokalizowana jest w północnym rejonie Krakowa, w zielonej i",73.53,3,4,9524zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=30,30,"Kraków,                                 Podgórze,                                 małopolskie","Nowe mieszkanie Kraków Podgórze, ul. Kamieńskiego",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-podgorze-ul-kamienskiego/ob/25850915,"Zakup od dewelopera bez prowizji.Brak podatku PCC 2%.TYLKO TERAZ RABAT 20 000 ZŁSTANDARDOWA CENA 479 000 ZŁPROMOCJA OGRANICZONA CZASOWO MIESZKANIE:2 pokoje39,10",39.10,2,5,11739zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=30,30,"Kraków,                                 Podgórze,                                 małopolskie","Nowe mieszkanie Kraków Podgórze, ul. Kamieńskiego",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-podgorze-ul-kamienskiego/ob/25850919,"Zakup od dewelopera bez prowizji.Brak podatku PCC 2%.TYLKO TERAZ RABAT 20 000 ZŁSTANDARDOWA CENA 514 000 ZŁPROMOCJA OGRANICZONA CZASOWO MIESZKANIE:2 pokoje44,91",44.91,2,1,11000zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=30,30,"Kraków,                                 Podgórze,                                 małopolskie","Nowe mieszkanie Kraków Podgórze, ul. Myśliwska",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-podgorze-ul-mysliwska/ob/25840899,"Prezentujemy Państwu dwupokojowe mieszkanie z rynku deweloperskiego, z planowanym oddaniem już w IV kwartale tego roku. Oferta bez prowizji.Ze względu",43.81,2,2,10888zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=30,30,"Kraków,                                 Zabłocie,                                 małopolskie","Nowe mieszkanie Kraków Zabłocie, ul. Klimeckiego",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-zablocie-ul-klimeckiego/ob/25837837,"W tej inwestycji posiadamy mieszkania o różnych metrażach, jak i rozkładach. Wiele z mieszkań nadaje się pod podział na mniejsze mieszkania. Posiadamy także na",75.74,3,2,11605zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=30,30,"Kraków,                                 Zabłocie,                                 małopolskie","Nowe mieszkanie Kraków Zabłocie, ul. Klimeckiego",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-zablocie-ul-klimeckiego/ob/25836713,"W tej inwestycji posiadamy mieszkania o różnych metrażach, jak i rozkładach. Wiele z mieszkań nadaje się pod podział na mniejsze mieszkania. Posiadamy także na",58.53,3,3,12797zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=30,30,"Kraków,                                 Bronowice,                                 małopolskie","Nowe mieszkanie Kraków Bronowice, ul. Brązownicza",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-bronowice-ul-brazownicza/ob/25836419,"Wyjątkowy apartament o powierzchni 78,06m2, usytuowany na 3-piętrze, kameralnego 3-piętrowego budynku z windą z indywidualnym tarasem..•Ustawna i prze",78.06,3,3,16500zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=30,30,"Kraków,                                 Bronowice,                                 małopolskie","Nowe mieszkanie Kraków Bronowice, ul. Brązownicza",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-bronowice-ul-brazownicza/ob/25836423,"Mieszkanie o powierzchni 71,16m2, usytuowane na parterze, kameralnego 3-piętrowego budynku z windą.•Część dzienna z miejscem na otwartą kuchnię dużymi",71.16,3,0,15000zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=30,30,"Kraków,                                 Bronowice,                                 małopolskie","Nowe mieszkanie Kraków Bronowice, ul. Brązownicza",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-bronowice-ul-brazownicza/ob/25836417,"Mieszkanie o powierzchni 51,57m2, usytuowane na 3 piętrze, kameralnego 3-piętrowego budynku z windą.•Część dzienna z miejscem na otwartą kuchnię dużym",51.57,2,3,14500zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=30,30,"Kraków,                                 Zabłocie,                                 małopolskie",Nowe mieszkanie Kraków Zabłocie,https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-zablocie/ob/25831955,NOWA INWESTYCJA MIESZKANIOWA NA ZABŁOCIU   N20 Nieruchomości  oferuje nowe mieszkania w f unkcjonalnym i eleganckim budynku w atrakcyjnej lokalizacji. INWES,66.54,3,0,11700zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=30,30,"Kraków,                                 Zabłocie,                                 małopolskie",Nowe mieszkanie Kraków Zabłocie,https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-zablocie/ob/25831957,NOWA INWESTYCJA MIESZKANIOWA NA ZABŁOCIU   N20 Nieruchomości  oferuje nowe mieszkania w f unkcjonalnym i eleganckim budynku w atrakcyjnej lokalizacji. INWES,46.98,2,0,12100zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=30,30,"Kraków,                                 Os. Prądnik Biały,                                 małopolskie","Nowe mieszkanie Kraków Os. Prądnik Biały, ul. Dożynkowa",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-os-pradnik-bialy-ul-dozynkowa/ob/25830921,"| Przedmiotem ogłoszenia jest mieszkanie o powierzchni  47,86m2  położone na  1 piętrze z dużym zielonym tarasem na dachu  w inwestycji zlokalizowanej przy uli",47.86,2,1,10900zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=30,30,"Kraków,                                 Mistrzejowice,                                 małopolskie","Nowe mieszkanie Kraków Mistrzejowice, ul. Piasta Kołodzieja",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-mistrzejowice-ul-piasta-kolodzieja/ob/25829847,Doradcy Wawel Service maja przyjemność zaprezentować Państwu na sprzedaż mieszkania w inwestycji Piasta Park IV !!! PLANOWANY ODBIÓR MIESZKAŃ SIERPIEŃ 2O22!!!,32.14,2,4,12100zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=30,30,"Kraków,                                 małopolskie","Nowe mieszkanie Kraków, ul. Lublańska",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-ul-lublanska/ob/25829627,"Jeśli szukasz mieszkania na terenie Krakowa, Zapraszam do kontaktu, jestem do Państwa dyspozycji6:00-23:00, 7 Dni w tygodniu.Mam przyjemność zaprezent",40.50,2,2,11358zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=30,30,"Kraków,                                 Os. Ruczaj,                                 małopolskie","Nowe mieszkanie Kraków Os. Ruczaj, ul. Lubostroń",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-os-ruczaj-ul-lubostron/ob/25825123,Do sprzedania mieszkania przy ulicy Lubostroń w Krakowie.Przedmiotem ogłoszenia jest 2-pokojowe mieszkanie położone na parterze w inwestycji. To przes,52.87,2,0,10250zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=30,30,"Kraków,                                 Os. Ruczaj,                                 małopolskie","Nowe mieszkanie Kraków Os. Ruczaj, ul. Lubostroń",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-os-ruczaj-ul-lubostron/ob/25825117,Do sprzedania mieszkania przy ulicy Lubostroń w Krakowie. Posiadamy inne układy w tej inwestycji. Przedmiotem ogłoszenia jest 2-pokojowe mieszkanie po,50.82,2,2,9650zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=30,30,"Kraków,                                 Os. Ruczaj,                                 małopolskie","Nowe mieszkanie Kraków Os. Ruczaj, ul. Lubostroń",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-os-ruczaj-ul-lubostron/ob/25825121,Do sprzedania mieszkania przy ulicy Lubostroń w Krakowie. Posiadamy inne układy w tej inwestycji. Przedmiotem ogłoszenia jest 2-pokojowe mieszkanie po,52.28,2,2,9550zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=30,30,"Kraków,                                 Os. Ruczaj,                                 małopolskie","Nowe mieszkanie Kraków Os. Ruczaj, ul. Lubostroń",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-os-ruczaj-ul-lubostron/ob/25825119,Do sprzedania mieszkania przy ulicy Lubostroń w Krakowie.Przedmiotem ogłoszenia jest 3-pokojowe mieszkanie położone na 1 piętrze w inwestycji. To prze,71.63,3,1,9350zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=30,30,"Kraków,                                 Os. Ruczaj,                                 małopolskie","Nowe mieszkanie Kraków Os. Ruczaj, ul. Lubostroń",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-os-ruczaj-ul-lubostron/ob/25824901,Do sprzedania mieszkania przy ulicy Lubostroń w Krakowie.Przedmiotem ogłoszenia jest 2-pokojowe mieszkanie położone na parterze w inwestycji. To przes,50.91,2,0,10250zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=30,30,"Kraków,                                 Os. Ruczaj,                                 małopolskie","Nowe mieszkanie Kraków Os. Ruczaj, ul. Lubostroń",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-os-ruczaj-ul-lubostron/ob/25824905,Do sprzedania mieszkania przy ulicy Lubostroń w Krakowie.Przedmiotem ogłoszenia jest 3-pokojowe mieszkanie położone na 1 piętrze w inwestycji. To prze,69.15,3,1,9450zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=30,30,"Kraków,                                 Os. Ruczaj,                                 małopolskie","Nowe mieszkanie Kraków Os. Ruczaj, ul. Lubostroń",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-os-ruczaj-ul-lubostron/ob/25824907,Do sprzedania mieszkania przy ulicy Lubostroń w Krakowie. Posiadamy inne układy w tej inwestycji. Przedmiotem ogłoszenia jest 2-pokojowe mieszkanie po,52.51,2,4,9550zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=30,30,"Kraków,                                 Os. Ruczaj,                                 małopolskie","Nowe mieszkanie Kraków Os. Ruczaj, ul. Lubostroń",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-os-ruczaj-ul-lubostron/ob/25824903,Do sprzedania mieszkania przy ulicy Lubostroń w Krakowie.Przedmiotem ogłoszenia jest 3-pokojowe mieszkanie położone na parterze w inwestycji. To przes,68.89,3,0,10250zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=30,30,"Kraków,                                 Podgórze,                                 małopolskie",Nowe mieszkanie Kraków Podgórze,https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-podgorze/ob/25820729,"Atrakcyjna inwestycja, każda część Krakowa na wyciągnięcie ręki !Inwestycja:- doskonałe miejsce do codziennego miejskiego życia,- bezpieczna i komfortowa przyst",67.51,3,0,11700zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=30,30,"Kraków,                                 Podgórze,                                 małopolskie",Nowe mieszkanie Kraków Podgórze,https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-podgorze/ob/25820727,"Atrakcyjna inwestycja, każda część Krakowa na wyciągnięcie ręki !Inwestycja:- doskonałe miejsce do codziennego miejskiego życia,- bezpieczna i komfortowa przyst",55.55,3,1,11700zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=30,30,"Kraków,                                 Podgórze,                                 małopolskie",Nowe mieszkanie Kraków Podgórze,https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-podgorze/ob/25820725,"Atrakcyjna inwestycja, każda część Krakowa na wyciągnięcie ręki !Inwestycja:- doskonałe miejsce do codziennego miejskiego życia,- bezpieczna i komfortowa przyst",41.49,2,0,11700zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=30,30,"Kraków,                                 Podgórze,                                 małopolskie",Nowe mieszkanie Kraków Podgórze,https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-podgorze/ob/25820723,"Atrakcyjna inwestycja, każda część Krakowa na wyciągnięcie ręki !Inwestycja:- doskonałe miejsce do codziennego miejskiego życia,- bezpieczna i komfortowa przyst",39.34,2,1,12500zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=30,30,"Kraków,                                 Olsza,                                 małopolskie","Nowe mieszkanie Kraków Olsza, ul. Stanisława Lema",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-olsza-ul-stanislawa-lema/ob/25820551,"Na sprzedaż BEZ PROWIZJI mieszkania w inwestycji nieopodal al. Tauron Areny Kraków, w dzielnicy Olsza.LOKALIZACJA I BUDYNEK:Inwestycja w doskonale sko",97.97,4,3,16100zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=30,30,"Kraków,                                 Płaszów,                                 małopolskie","Nowe mieszkanie Kraków Płaszów, ul. Myśliwska",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-plaszow-ul-mysliwska/ob/25820559,"Na sprzedaż BEZ PROWIZJI mieszkania w inwestycji nieopodal ul. Nowohuckiej, na Płaszowie w Krakowie.LOKALIZACJA I BUDYNEK:Inwestycja znajduje się w po",60.27,3,4,11227zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=30,30,"Kraków,                                 Płaszów,                                 małopolskie","Nowe mieszkanie Kraków Płaszów, ul. Myśliwska",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-plaszow-ul-mysliwska/ob/25820553,"Na sprzedaż BEZ PROWIZJI mieszkania w inwestycji nieopodal ul. Nowohuckiej, na Płaszowie w Krakowie.LOKALIZACJA I BUDYNEK:Inwestycja znajduje się w po",70.60,4,2,10915zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=30,30,"Kraków,                                 Płaszów,                                 małopolskie","Nowe mieszkanie Kraków Płaszów, ul. Myśliwska",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-plaszow-ul-mysliwska/ob/25820549,"Na sprzedaż BEZ PROWIZJI mieszkania w inwestycji nieopodal ul. Nowohuckiej, na Płaszowie w Krakowie.LOKALIZACJA I BUDYNEK:Inwestycja znajduje się w po",58.05,3,,10858zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=30,30,"Kraków,                                 Os. Prądnik Biały,                                 małopolskie","Nowe mieszkanie Kraków Os. Prądnik Biały, ul. Dożynkowa",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-os-pradnik-bialy-ul-dozynkowa/ob/25820497,"| Przedmiotem ogłoszenia jest mieszkanie o powierzchni  48,05m2  położone na  parterze wraz z ogródkiem  w inwestycji zlokalizowanej przy ulicy Dożynkow",48.05,3,0,10900zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=30,30,"Kraków,                                 Olsza,                                 małopolskie","Nowe mieszkanie Kraków Olsza, ul. Stanisława Lema",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-olsza-ul-stanislawa-lema/ob/25820353,"Na sprzedaż BEZ PROWIZJI mieszkania w inwestycji nieopodal al. Tauron Areny Kraków, w dzielnicy Olsza.LOKALIZACJA I BUDYNEK:Inwestycja w doskonale sko",67.30,3,1,13700zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=31,31,"Kraków,                                 Olsza,                                 małopolskie","Nowe mieszkanie Kraków Olsza, ul. Stanisława Lema",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-olsza-ul-stanislawa-lema/ob/25820351,"Na sprzedaż BEZ PROWIZJI mieszkania w inwestycji nieopodal al. Tauron Areny Kraków, w dzielnicy Olsza.LOKALIZACJA I BUDYNEK:Inwestycja w doskonale sko",31.41,1,1,14200zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=31,31,"Kraków,                                 Olsza,                                 małopolskie","Nowe mieszkanie Kraków Olsza, ul. Stanisława Lema",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-olsza-ul-stanislawa-lema/ob/25820349,"Na sprzedaż BEZ PROWIZJI mieszkania w inwestycji nieopodal al. Tauron Areny Kraków, w dzielnicy Olsza.LOKALIZACJA I BUDYNEK:Inwestycja w doskonale sko",42.49,2,1,13200zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=31,31,"Kraków,                                 Krowodrza,                                 małopolskie",Nowe mieszkanie Kraków Krowodrza,https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-krowodrza/ob/25817965,*** Zakończenie inwestycji: 2022 r. *** Cena 610 400 zł Ostatnie 3 wolne mieszkania        Dwupokojowe  pokojowe mieszkanie położone w nowoczesnym i eleganckim,49.22,2,2,12190zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=31,31,"Kraków,                                 Krowodrza,                                 małopolskie",Nowe mieszkanie Kraków Krowodrza,https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-krowodrza/ob/25817967,*** Zakończenie inwestycji: 2022 r. *** Cena 583 700 zł Ostatnie 3 wolne mieszkania        Dwupokojowe  pokojowe mieszkanie położone w nowoczesnym i eleganckim,41.99,2,4,13813zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=31,31,"Kraków,                                 małopolskie","Nowe mieszkanie Kraków, ul. Stanisława Przybyszewskiego",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-ul-stanislawa-przybyszewskiego/ob/25817607,"""U Przybyszewskiego"" to inwestycja kameralna, która będzie harmonijnie komponowała się z zielenią otoczenia i jednocześnie da Mieszkańcom poczucie int",73.78,3,1,14000zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=31,31,"Kraków,                                 małopolskie",Nowe mieszkanie Kraków,https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow/ob/25817599,"Mam przyjemność zaprezentować wyjątkową nieruchomości położoną na krakowskich Grzegórzkach, przy ulicy Bajecznej. Mieszkanie ma 74m2 i składa się na t",74.10,4,2,15182zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=31,31,"Kraków,                                 Prądnik Biały,                                 małopolskie","Nowe mieszkanie Kraków Prądnik Biały, ul. Adama Vetulaniego",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-pradnik-bialy-ul-adama-vetulaniego/ob/25816957,ZAKUP BEZPOŚREDNIO OD DEWELOPERA -0% PROWIZJI I BEZ PODATKU PCC 2%MIESZKANIE GOTOWE DO ODBIORU W I/II KWARTALE 2023! ZADZWOŃ I SKORZYSTAJ Z PROMOCJI!,54.35,3,5,10650zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=31,31,"Kraków,                                 Prądnik Biały,                                 małopolskie","Nowe mieszkanie Kraków Prądnik Biały, ul. Adama Vetulaniego",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-pradnik-bialy-ul-adama-vetulaniego/ob/25816959,ZAKUP BEZPOŚREDNIO OD DEWELOPERA -0% PROWIZJI I BEZ PODATKU PCC 2%MIESZKANIE GOTOWE DO ODBIORU W I/II KWARTALE 2023! ZADZWOŃ I SKORZYSTAJ Z PROMOCJI!,57.88,3,6,11000zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=31,31,"Kraków,                                 Prądnik Biały,                                 małopolskie","Nowe mieszkanie Kraków Prądnik Biały, ul. Adama Vetulaniego",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-pradnik-bialy-ul-adama-vetulaniego/ob/25816963,ZAKUP BEZPOŚREDNIO OD DEWELOPERA -0% PROWIZJI I BEZ PODATKU PCC 2%MIESZKANIE GOTOWE DO ODBIORU W I KWARTALE 2023! Mieszkanie składa się z ustawnej syp,37.16,2,4,11600zł/m2
